t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 2.55616438356164383562E+0001  3.38418816556700773862E+0002  3.38418816556700773862E+0002  3.38418816556700773862E+0002  1.20589573616090393944E+0002  7.51595363712886869942E+0001  7.32757448025911118489E-0005  7.32757448025911118489E-0005  7.32757448025911118489E-0005  7.32894621505432727066E-0005  7.32071647015092340128E-0005
 2.55890410958904109592E+0001  6.33405983500373567178E+0000  6.33405983500373567178E+0000  6.33405983500373567178E+0000  1.50729696438131678032E+0002  8.61687932552006351644E+0001  7.32845956762674799659E-0005  7.32845956762674799659E-0005  7.32845956762674799659E-0005  7.32983149690675004462E-0005  7.32160057824351240584E-0005
 2.56164383561643835621E+0001  3.40984260428787198244E+0001  3.40984260428787198244E+0001  3.40984260428787198244E+0001  1.80226898120266691178E+0002  9.87849801183260382564E+0001  7.32820767818431129353E-0005  7.32820767818431129353E-0005  7.32820767818431129353E-0005  7.32957955425251563266E-0005  7.32134894396782394275E-0005
 2.56438356164383561651E+0001  6.15520447656599566343E+0001  6.15520447656599566343E+0001  6.15520447656599566343E+0001  2.08903712651917933638E+0002  1.12740506763837573599E+0002  7.32719757430938715388E-0005  7.32719757430938715388E-0005  7.32719757430938715388E-0005  7.32856923066714185511E-0005  7.32033993302282234242E-0005
 2.56712328767123287663E+0001  8.87806598630071068523E+0001  8.87806598630071068523E+0001  8.87806598630071068523E+0001  2.37532736712601907872E+0002  1.25748480305634475672E+0002  7.32557215524670376551E-0005  7.32557215524670376551E-0005  7.32557215524670376551E-0005  7.32694345680237040816E-0005  7.31871628670157124206E-0005
 2.56986301369863013692E+0001  1.15532475754299436839E+0002  1.15532475754299436839E+0002  1.15532475754299436839E+0002  2.65689460960871538991E+0002  1.38238665634497762624E+0002  7.32365134198438267273E-0005  7.32365134198438267273E-0005  7.32365134198438267273E-0005  7.32502222467302382872E-0005  7.31679756419173313696E-0005
 2.57260273972602739722E+0001  1.41912479275545851162E+0002  1.41912479275545851162E+0002  1.41912479275545851162E+0002  2.93092632596629388192E+0002  1.51292097582858451166E+0002  7.32234160198264543298E-0005  7.32234160198264543298E-0005  7.32234160198264543298E-0005  7.32371219989486226929E-0005  7.31548924086628206500E-0005
 2.57534246575342465752E+0001  1.68128884690760448242E+0002  1.68128884690760448242E+0002  1.68128884690760448242E+0002  3.20294745905182729417E+0002  1.63846898513790858593E+0002  7.32167241941610039531E-0005  7.32167241941610039531E-0005  7.32167241941610039531E-0005  7.32304287195503171835E-0005  7.31482078080166815295E-0005
 2.57808219178082191781E+0001  1.94072446355101740897E+0002  1.94072446355101740897E+0002  1.94072446355101740897E+0002  3.47379297088195105908E+0002  1.74621539697763091495E+0002  7.32235904573736783730E-0005  7.32235904573736783730E-0005  7.32235904573736783730E-0005  7.32372964892911114549E-0005  7.31550664939091543112E-0005
 2.58082191780821917811E+0001  2.19959169962807332438E+0002  2.19959169962807332438E+0002  2.19959169962807332438E+0002  1.46358944378279809745E+0001  1.82762453934600428276E+0002  7.32329445173461661522E-0005  7.32329445173461661522E-0005  7.32329445173461661522E-0005  7.32466526164067874610E-0005  7.31644100695354753749E-0005
 2.58356164383561643840E+0001  2.45979123633994157014E+0002  2.45979123633994157014E+0002  2.45979123633994157014E+0002  4.21035041593953699435E+0001  1.85289866255068288697E+0002  7.32442414766849167122E-0005  7.32442414766849167122E-0005  7.32442414766849167122E-0005  7.32579520691339005401E-0005  7.31756944025226339060E-0005
 2.58630136986301369870E+0001  2.71893905227881649778E+0002  2.71893905227881649778E+0002  2.71893905227881649778E+0002  6.93881496622184646000E+0001  3.39053822749336300379E+0002  7.32473373306155795776E-0005  7.32473373306155795776E-0005  7.32473373306155795776E-0005  7.32610486130333755746E-0005  7.31787867231227005090E-0005
 2.58904109589041095882E+0001  2.97798687346908634271E+0002  2.97798687346908634271E+0002  2.97798687346908634271E+0002  9.71732071850596649601E+0001  2.32086108065736887063E+0002  7.32496274537425406170E-0005  7.32496274537425406170E-0005  7.32496274537425406170E-0005  7.32633392444895903807E-0005  7.31810742553326998787E-0005
 2.59178082191780821911E+0001  3.23826145393797912991E+0002  3.23826145393797912991E+0002  3.23826145393797912991E+0002  1.25328656316740745656E+0002  2.33398999278583228326E+0002  7.32418896894445145854E-0005  7.32418896894445145854E-0005  7.32418896894445145854E-0005  7.32555998027878938092E-0005  7.31733448038991759251E-0005
 2.59452054794520547941E+0001  3.49729494536025977469E+0002  3.49729494536025977469E+0002  3.49729494536025977469E+0002  1.53052926738908169194E+0002  2.39447269994826771156E+0002  7.32345736309736486828E-0005  7.32345736309736486828E-0005  7.32345736309736486828E-0005  7.32482821511415710982E-0005  7.31660366850228800215E-0005
 2.59726027397260273970E+0001  1.56228041750247583419E+0001  1.56228041750247583419E+0001  1.56228041750247583419E+0001  1.80947271064734488744E+0002  2.46151233458818673089E+0002  7.32218749076740678454E-0005  7.32218749076740678454E-0005  7.32218749076740678454E-0005  7.32355806411025596860E-0005  7.31533519798918902415E-0005
 2.60000000000000000000E+0001  4.16418197722651051255E+0001  4.16418197722651051255E+0001  4.16418197722651051255E+0001  2.09243399555559446992E+0002  2.52878251373034422508E+0002  7.32182527175465879919E-0005  7.32182527175465879919E-0005  7.32182527175465879919E-0005  7.32319576383744675426E-0005  7.31497339835538945833E-0005
 2.60273972602739726030E+0001  6.75496114355312904723E+0001  6.75496114355312904723E+0001  6.75496114355312904723E+0001  2.37081097715963083489E+0002  2.60883382138678051321E+0002  7.32164859017842981012E-0005  7.32164859017842981012E-0005  7.32164859017842981012E-0005  7.32301904161685079711E-0005  7.31479693243684643571E-0005
 2.60547945205479452059E+0001  9.34722739412153571098E+0001  9.34722739412153571098E+0001  9.34722739412153571098E+0001  2.64533094073371310817E+0002  2.70392923453541940609E+0002  7.32256122971785702282E-0005  7.32256122971785702282E-0005  7.32256122971785702282E-0005  7.32393187740663241488E-0005  7.31570860876590156456E-0005
 2.60821917808219178089E+0001  1.19526937929223269270E+0002  1.19526937929223269270E+0002  1.19526937929223269270E+0002  2.91959991098385257674E+0002  2.80619379438266119964E+0002  7.32336559195223291674E-0005  7.32336559195223291674E-0005  7.32336559195223291674E-0005  7.32473641158520879899E-0005  7.31651213340309965877E-0005
 2.61095890410958904118E+0001  1.45635229964097051486E+0002  1.45635229964097051486E+0002  1.45635229964097051486E+0002  3.19380815410060714177E+0002  2.91572440288618424192E+0002  7.32507730042565548563E-0005  7.32507730042565548563E-0005  7.32507730042565548563E-0005  7.32644849174520197388E-0005  7.31822199605239464230E-0005
 2.61369863013698630130E+0001  1.72074408130477694415E+0002  1.72074408130477694415E+0002  1.72074408130477694415E+0002  3.47030149185508896947E+0002  3.03328338305496189420E+0002  7.32604786300104574415E-0005  7.32604786300104574415E-0005  7.32604786300104574415E-0005  7.32741926568477895070E-0005  7.31919150543275935502E-0005
 2.61643835616438356160E+0001  1.98975919872808475752E+0002  1.98975919872808475752E+0002  1.98975919872808475752E+0002  1.49120705951408213837E+0001  3.16255302439291734767E+0002  7.32688121340910424102E-0005  7.32688121340910424102E-0005  7.32688121340910424102E-0005  7.32825279736712840800E-0005  7.32002395392462018645E-0005
 2.61917808219178082189E+0001  2.26126380431789303374E+0002  2.26126380431789303374E+0002  2.26126380431789303374E+0002  4.33638178967087906494E+0001  3.28801339031784908312E+0002  7.32699927739846330957E-0005  7.32699927739846330957E-0005  7.32699927739846330957E-0005  7.32837088608539435085E-0005  7.32014190062913982060E-0005
 2.62191780821917808219E+0001  2.53629851045484382588E+0002  2.53629851045484382588E+0002  2.53629851045484382588E+0002  7.24756551722524111417E+0001  3.40808168627544199242E+0002  7.32657454047687886858E-0005  7.32657454047687886858E-0005  7.32657454047687886858E-0005  7.32794605656484481234E-0005  7.31971762566539023471E-0005
 2.62465753424657534248E+0001  2.81459412722318858741E+0002  2.81459412722318858741E+0002  2.81459412722318858741E+0002  1.01789042795566327761E+0002  3.53595318389443608792E+0002  7.32622865381488064521E-0005  7.32622865381488064521E-0005  7.32622865381488064521E-0005  7.32760009576429658813E-0005  7.31937210124264213472E-0005
 2.62739726027397260278E+0001  3.09304104403009785862E+0002  3.09304104403009785862E+0002  3.09304104403009785862E+0002  1.31413318382351695893E+0002  5.68179082133236684022E+0000  7.32588023033657795742E-0005  7.32588023033657795742E-0005  7.32588023033657795742E-0005  7.32725159755080269266E-0005  7.31902404325682658469E-0005
 2.63013698630136986308E+0001  3.37228741838460758073E+0002  3.37228741838460758073E+0002  3.37228741838460758073E+0002  1.61748011207656049573E+0002  1.60674569665349040865E+0001  7.32629764797395832984E-0005  7.32629764797395832984E-0005  7.32629764797395832984E-0005  7.32766910760366731341E-0005  7.31944099132138323219E-0005
 2.63287671232876712337E+0001  5.27444168391742940292E+0000  5.27444168391742940292E+0000  5.27444168391742940292E+0000  1.92582232393025146330E+0002  2.55115206599911844530E+0001  7.32693759765608499625E-0005  7.32693759765608499625E-0005  7.32693759765608499625E-0005  7.32830919884828781634E-0005  7.32008022246770481894E-0005
 2.63561643835616438349E+0001  3.32121077588431095062E+0001  3.32121077588431095062E+0001  3.32121077588431095062E+0001  2.23398361127353555375E+0002  3.47527533192587424309E+0001  7.32794300462218196994E-0005  7.32794300462218196994E-0005  7.32794300462218196994E-0005  7.32931482614738679482E-0005  7.32108452346094522231E-0005
 2.63835616438356164379E+0001  6.12588118755743985082E+0001  6.12588118755743985082E+0001  6.12588118755743985082E+0001  2.54269829551732618050E+0002  4.44229877452385904166E+0001  7.32844712286306577178E-0005  7.32844712286306577178E-0005  7.32844712286306577178E-0005  7.32981905336202489136E-0005  7.32158810374203088391E-0005
 2.64109589041095890408E+0001  8.93838821612772319938E+0001  8.93838821612772319938E+0001  8.93838821612772319938E+0001  2.85499428243146934514E+0002  5.32158427218031959728E+0001  7.32883076103170807454E-0005  7.32883076103170807454E-0005  7.32883076103170807454E-0005  7.33020277292599283501E-0005  7.32197134942667800420E-0005
 2.64383561643835616438E+0001  1.17343917721611355996E+0002  1.17343917721611355996E+0002  1.17343917721611355996E+0002  3.16565068129933454344E+0002  6.18810282277191613838E+0001  7.32846479436079122104E-0005  7.32846479436079122104E-0005  7.32846479436079122104E-0005  7.32983672356196547926E-0005  7.32160581270091755615E-0005
 2.64657534246575342467E+0001  1.45360980880998142586E+0002  1.45360980880998142586E+0002  1.45360980880998142586E+0002  3.47177381699247256636E+0002  7.23006652528515617109E+0001  7.32813048266206327595E-0005  7.32813048266206327595E-0005  7.32813048266206327595E-0005  7.32950233538498167107E-0005  7.32127190409277289808E-0005
 2.64931506849315068497E+0001  1.73388987972942914970E+0002  1.73388987972942914970E+0002  1.73388987972942914970E+0002  1.76064917876194002837E+0001  8.32203483581602486002E+0001  7.32706415755407206885E-0005  7.32706415755407206885E-0005  7.32706415755407206885E-0005  7.32843577170271119121E-0005  7.32020680577353188177E-0005
 2.65205479452054794526E+0001  2.01234522971771518651E+0002  2.01234522971771518651E+0002  2.01234522971771518651E+0002  4.78368755156530879730E+0001  9.39581027290298609889E+0001  7.32649610299263637344E-0005  7.32649610299263637344E-0005  7.32649610299263637344E-0005  7.32786758667335389521E-0005  7.31963944193556119613E-0005
 2.65479452054794520556E+0001  2.29164034903135587731E+0002  2.29164034903135587731E+0002  2.29164034903135587731E+0002  7.77106061987955619302E+0001  1.06047980599360108733E+0002  7.32585105708196924427E-0005  7.32585105708196924427E-0005  7.32585105708196924427E-0005  7.32722239445479226679E-0005  7.31899516013102834480E-0005
 2.65753424657534246568E+0001  2.57138882939180905329E+0002  2.57138882939180905329E+0002  2.57138882939180905329E+0002  1.07059537688199630213E+0002  1.19759324081526388361E+0002  7.32629543584895059389E-0005  7.32629543584895059389E-0005  7.32629543584895059389E-0005  7.32766686450243018604E-0005  7.31943911716874727919E-0005
 2.66027397260273972598E+0001  2.84981030866068108354E+0002  2.84981030866068108354E+0002  2.84981030866068108354E+0002  1.36161190445461651150E+0002  1.33535384760513468158E+0002  7.32671315667483233990E-0005  7.32671315667483233990E-0005  7.32671315667483233990E-0005  7.32808467101468930880E-0005  7.31985644288903712953E-0005
 2.66301369863013698627E+0001  3.12755375373302619696E+0002  3.12755375373302619696E+0002  3.12755375373302619696E+0002  1.65237278458018317220E+0002  1.47065321895797602114E+0002  7.32715303029681097153E-0005  7.32715303029681097153E-0005  7.32715303029681097153E-0005  7.32852463717370580538E-0005  7.32029587509323011827E-0005
 2.66575342465753424657E+0001  3.40211105545784548654E+0002  3.40211105545784548654E+0002  3.40211105545784548654E+0002  1.93831889525894535076E+0002  1.60764737860987650911E+0002  7.32710500464770429360E-0005  7.32710500464770429360E-0005  7.32710500464770429360E-0005  7.32847659894882922683E-0005  7.32024792484532198754E-0005
 2.66849315068493150686E+0001  7.15581391726760101092E+0000  7.15581391726760101092E+0000  7.15581391726760101092E+0000  2.21639345637706582953E+0002  1.74596490437969118562E+0002  7.32651822841623133785E-0005  7.32651822841623133785E-0005  7.32651822841623133785E-0005  7.32788969253054991056E-0005  7.31966181168815651273E-0005
 2.67123287671232876716E+0001  3.38143596188536549076E+0001  3.38143596188536549076E+0001  3.38143596188536549076E+0001  2.49246886778971942888E+0002  1.87675504523810960877E+0002  7.32550913325013361066E-0005  7.32550913325013361066E-0005  7.32550913325013361066E-0005  7.32688037447683332360E-0005  7.31865384594099689446E-0005
 2.67397260273972602745E+0001  6.00996363054448306702E+0001  6.00996363054448306702E+0001  6.00996363054448306702E+0001  2.76670096558583972018E+0002  1.99764320040665881467E+0002  7.32370500549974241081E-0005  7.32370500549974241081E-0005  7.32370500549974241081E-0005  7.32507585158526090266E-0005  7.31685170085661505560E-0005
 2.67671232876712328775E+0001  8.59210937305329921290E+0001  8.59210937305329921290E+0001  8.59210937305329921290E+0001  3.03508141705510264857E+0002  2.11409505281578843888E+0002  7.32231557761659640060E-0005  7.32231557761659640060E-0005  7.32231557761659640060E-0005  7.32368612087532529977E-0005  7.31546378380735797848E-0005
 2.67945205479452054787E+0001  1.11706485536368133736E+0002  1.11706485536368133736E+0002  1.11706485536368133736E+0002  3.30454132647066523815E+0002  2.21919195617813642910E+0002  7.32124822303003140117E-0005  7.32124822303003140117E-0005  7.32124822303003140117E-0005  7.32261853310122094622E-0005  7.31439759612354626138E-0005
 2.68219178082191780817E+0001  1.37474701234303149713E+0002  1.37474701234303149713E+0002  1.37474701234303149713E+0002  3.57803715344353378824E+0002  2.30695915729487849022E+0002  7.32125162914871221603E-0005  7.32125162914871221603E-0005  7.32125162914871221603E-0005  7.32262193866504411910E-0005  7.31440101281256735474E-0005
 2.68493150684931506846E+0001  1.63135287268755670279E+0002  1.63135287268755670279E+0002  1.63135287268755670279E+0002  2.51478183556073657950E+0001  2.38344357492842249174E+0002  7.32166653062976757386E-0005  7.32166653062976757386E-0005  7.32166653062976757386E-0005  7.32303693002495517531E-0005  7.31481546910539132318E-0005
 2.68767123287671232876E+0001  1.88911469891819660247E+0002  1.88911469891819660247E+0002  1.88911469891819660247E+0002  5.23898101444809710693E+0001  2.44772828304895967960E+0002  7.32287025350139606507E-0005  7.32287025350139606507E-0005  7.32287025350139606507E-0005  7.32424091382427148360E-0005  7.31601789864401561666E-0005
 2.69041095890410958905E+0001  2.14685859927349051560E+0002  2.14685859927349051560E+0002  2.14685859927349051560E+0002  7.94924151197251072296E+0001  2.47667339586415867964E+0002  7.32358761815668295257E-0005  7.32358761815668295257E-0005  7.32358761815668295257E-0005  7.32495843106915944324E-0005  7.31673452465239585455E-0005
 2.69315068493150684935E+0001  2.40372058364911046643E+0002  2.40372058364911046643E+0002  2.40372058364911046643E+0002  1.06545730575215425590E+0002  2.16979457257358879008E+0002  7.32444498505894950272E-0005  7.32444498505894950272E-0005  7.32444498505894950272E-0005  7.32581598054572008593E-0005  7.31759100657656269081E-0005
 2.69589041095890410964E+0001  2.66175847640389922982E+0002  2.66175847640389922982E+0002  2.66175847640389922982E+0002  1.33627611139785077959E+0002  3.16472345705941017990E+0002  7.32435665797606280758E-0005  7.32435665797606280758E-0005  7.32435665797606280758E-0005  7.32572762966125623499E-0005  7.31750282559911629962E-0005
 2.69863013698630136994E+0001  2.91947697851537069896E+0002  2.91947697851537069896E+0002  2.91947697851537069896E+0002  1.60275464329558979579E+0002  3.07042221328843344730E+0002  7.32424003448554460053E-0005  7.32424003448554460053E-0005  7.32424003448554460053E-0005  7.32561097586185105613E-0005  7.31738638272183087404E-0005
 2.70136986301369863006E+0001  3.17626411330350952117E+0002  3.17626411330350952117E+0002  3.17626411330350952117E+0002  1.86688310854464669108E+0002  3.13776659367509701548E+0002  7.32316941273144648524E-0005  7.32316941273144648524E-0005  7.32316941273144648524E-0005  7.32454011423214583863E-0005  7.31631699693685046384E-0005
 2.70410958904109589036E+0001  3.43424657907089674186E+0002  3.43424657907089674186E+0002  3.43424657907089674186E+0002  2.13345112720335387549E+0002  3.23132925857313875240E+0002  7.32234638732035535809E-0005  7.32234638732035535809E-0005  7.32234638732035535809E-0005  7.32371690283639547765E-0005  7.31549493917900419444E-0005
 2.70684931506849315065E+0001  9.18066075945858320155E+0000  9.18066075945858320155E+0000  9.18066075945858320155E+0000  2.39765480925145865063E+0002  3.34070341325950280059E+0002  7.32127656722550381339E-0005  7.32127656722550381339E-0005  7.32127656722550381339E-0005  7.32264684488612966803E-0005  7.31442633411594303522E-0005
 2.70958904109589041095E+0001  3.49582329689636580813E+0001  3.49582329689636580813E+0001  3.49582329689636580813E+0001  2.65974579698830400132E+0002  3.47146637762993846288E+0002  7.32166478222778507456E-0005  7.32166478222778507456E-0005  7.32166478222778507456E-0005  7.32303514125786479707E-0005  7.31481416258760974590E-0005
 2.71232876712328767124E+0001  6.11500801803548301346E+0001  6.11500801803548301346E+0001  6.11500801803548301346E+0001  2.92832926275250831127E+0002  4.42064105120834463226E-0001  7.32270337506847707813E-0005  7.32270337506847707813E-0005  7.32270337506847707813E-0005  7.32407395679226340194E-0005  7.31585166634782803728E-0005
 2.71506849315068493154E+0001  8.76502066041194512550E+0001  8.76502066041194512550E+0001  8.76502066041194512550E+0001  3.20229526165335622950E+0002  1.35884853553649240640E+0001  7.32467403308231322608E-0005  7.32467403308231322608E-0005  7.32467403308231322608E-0005  7.32604504251084583186E-0005  7.31782020149426738921E-0005
 2.71780821917808219183E+0001  1.14422894682969355208E+0002  1.14422894682969355208E+0002  1.14422894682969355208E+0002  3.47841373224477751147E+0002  2.73708657873588986041E+0001  7.32624063821013443310E-0005  7.32624063821013443310E-0005  7.32624063821013443310E-0005  7.32761198774207339665E-0005  7.31938511832481756911E-0005
 2.72054794520547945213E+0001  1.41698550700595531551E+0002  1.41698550700595531551E+0002  1.41698550700595531551E+0002  1.59263031844174347265E+0001  4.18967620953739014952E+0001  7.32766461221518520755E-0005  7.32766461221518520755E-0005  7.32766461221518520755E-0005  7.32903626903500058623E-0005  7.32080757836460917535E-0005
 2.72328767123287671225E+0001  1.69236897973919930324E+0002  1.69236897973919930324E+0002  1.69236897973919930324E+0002  4.45156025607965218152E+0001  5.59898227100150537167E+0001  7.32814870367091485316E-0005  7.32814870367091485316E-0005  7.32814870367091485316E-0005  7.32952046154335086041E-0005  7.32129119273956621918E-0005
 2.72602739726027397255E+0001  1.96915897135299293980E+0002  1.96915897135299293980E+0002  1.96915897135299293980E+0002  7.35288865895091102096E+0001  6.92337910485828864418E+0001  7.32792876409931899934E-0005  7.32792876409931899934E-0005  7.32792876409931899934E-0005  7.32930046964136918013E-0005  7.32107154054788880331E-0005
 2.72876712328767123284E+0001  2.24757354614572108051E+0002  2.24757354614572108051E+0002  2.24757354614572108051E+0002  1.02762754808927904933E+0002  8.25448917209970306694E+0001  7.32700212980947989091E-0005  7.32700212980947989091E-0005  7.32700212980947989091E-0005  7.32837362840613396944E-0005  7.32014596821771568238E-0005
 2.73150684931506849314E+0001  2.52508707578323166001E+0002  2.52508707578323166001E+0002  2.52508707578323166001E+0002  1.31897419695046456509E+0002  9.60076556525181793872E+0001  7.32598487567977874576E-0005  7.32598487567977874576E-0005  7.32598487567977874576E-0005  7.32735614488248861256E-0005  7.31912990434198871563E-0005
 2.73424657534246575343E+0001  2.80182039159517470656E+0002  2.80182039159517470656E+0002  2.80182039159517470656E+0002  1.61200192006424120120E+0002  1.08783651235463523083E+0002  7.32580172843203801572E-0005  7.32580172843203801572E-0005  7.32580172843203801572E-0005  7.32717294773216484262E-0005  7.31894706605745879688E-0005
 2.73698630136986301373E+0001  3.08021390720169339988E+0002  3.08021390720169339988E+0002  3.08021390720169339988E+0002  1.90640381363488254515E+0002  1.21950519492172658347E+0002  7.32581476640170706791E-0005  7.32581476640170706791E-0005  7.32581476640170706791E-0005  7.32718597845356766952E-0005  7.31896020087813605049E-0005
 2.73972602739726027402E+0001  3.35809711651158629475E+0002  3.35809711651158629475E+0002  3.35809711651158629475E+0002  2.19652821147661195061E+0002  1.36309564191050690440E+0002  7.32668964881065212408E-0005  7.32668964881065212408E-0005  7.32668964881065212408E-0005  7.32806104010336565037E-0005  7.31983425818065742387E-0005
 2.74246575342465753432E+0001  3.58314776001266082402E+0000  3.58314776001266082402E+0000  3.58314776001266082402E+0000  2.48528277987663936008E+0002  1.50947710547857765706E+0002  7.32730405627809381931E-0005  7.32730405627809381931E-0005  7.32730405627809381931E-0005  7.32867556676783959058E-0005  7.32044815974428250035E-0005
 2.74520547945205479444E+0001  3.15298865086890826130E+0001  3.15298865086890826130E+0001  3.15298865086890826130E+0001  2.77565434375945754797E+0002  1.65631785690112092360E+0002  7.32814933912969366830E-0005  7.32814933912969366830E-0005  7.32814933912969366830E-0005  7.32952101917477380917E-0005  7.32129268539776780976E-0005
 2.74794520547945205474E+0001  5.93926479185022638992E+0001  5.93926479185022638992E+0001  5.93926479185022638992E+0001  3.06330209317265655777E+0002  1.80832507310673293033E+0002  7.32825093000037173898E-0005  7.32825093000037173898E-0005  7.32825093000037173898E-0005  7.32962261871877479271E-0005  7.32139431405837420820E-0005
 2.75068493150684931503E+0001  8.72054140558945143705E+0001  8.72054140558945143705E+0001  8.72054140558945143705E+0001  3.34779201569629673546E+0002  1.96608137333089398824E+0002  7.32844687469759359844E-0005  7.32844687469759359844E-0005  7.32844687469759359844E-0005  7.32981859211268358690E-0005  7.32159019996175433578E-0005
 2.75342465753424657533E+0001  1.15120099741723312760E+0002  1.15120099741723312760E+0002  1.15120099741723312760E+0002  3.27665088116935773808E+0000  2.12432141809684128922E+0002  7.32779204754468502571E-0005  7.32779204754468502571E-0005  7.32779204754468502571E-0005  7.32916360742707952958E-0005  7.32093624743575778934E-0005
 2.75616438356164383562E+0001  1.42885561111528570366E+0002  1.42885561111528570366E+0002  1.42885561111528570366E+0002  3.17024608418653595435E+0001  2.27907935450637091954E+0002  7.32704908010834903648E-0005  7.32704908010834903648E-0005  7.32704908010834903648E-0005  7.32842046484706592125E-0005  7.32019423287876006953E-0005
 2.75890410958904109592E+0001  1.70593124219425894050E+0002  1.70593124219425894050E+0002  1.70593124219425894050E+0002  5.99526898425516950458E+0001  2.43586516101459043093E+0002  7.32588605188010081299E-0005  7.32588605188010081299E-0005  7.32588605188010081299E-0005  7.32725717308372547716E-0005  7.31903257942410757799E-0005
 2.76164383561643835621E+0001  1.98302405196152809710E+0002  1.98302405196152809710E+0002  1.98302405196152809710E+0002  8.81078158148300018340E+0001  2.59571049611249039302E+0002  7.32512113596414069868E-0005  7.32512113596414069868E-0005  7.32512113596414069868E-0005  7.32649208281301906155E-0005  7.31826857910221357904E-0005
 2.76438356164383561651E+0001  2.25678971082410872812E+0002  2.25678971082410872812E+0002  2.25678971082410872812E+0002  1.16130110022481763225E+0002  2.74630505729096835277E+0002  7.32459979912788475701E-0005  7.32459979912788475701E-0005  7.32459979912788475701E-0005  7.32597062468257455012E-0005  7.31774789341403654906E-0005
 2.76712328767123287663E+0001  2.52774731130230593812E+0002  2.52774731130230593812E+0002  2.52774731130230593812E+0002  1.44012362601872607987E+0002  2.88892408076271666989E+0002  7.32485743295973386001E-0005  7.32485743295973386001E-0005  7.32485743295973386001E-0005  7.32622831024536940324E-0005  7.31800529579019708682E-0005
 2.76986301369863013692E+0001  2.79644306527790682676E+0002  2.79644306527790682676E+0002  2.79644306527790682676E+0002  1.71566768615734940376E+0002  3.02926135187413728828E+0002  7.32505986828634736544E-0005  7.32505986828634736544E-0005  7.32505986828634736544E-0005  7.32643078733804369020E-0005  7.31820753694941510025E-0005
 2.77260273972602739722E+0001  3.06074269771525240613E+0002  3.06074269771525240613E+0002  3.06074269771525240613E+0002  1.98684327251824365171E+0002  3.16259749011056475548E+0002  7.32519400170910332635E-0005  7.32519400170910332635E-0005  7.32519400170910332635E-0005  7.32656494598600053707E-0005  7.31834156866418147087E-0005
 2.77534246575342465752E+0001  3.32229845716693862195E+0002  3.32229845716693862195E+0002  3.32229845716693862195E+0002  2.25742693254360032987E+0002  3.28628895517350915589E+0002  7.32511583875152522307E-0005  7.32511583875152522307E-0005  7.32511583875152522307E-0005  7.32648676209479593215E-0005  7.31826353356635257178E-0005
 2.77808219178082191781E+0001  3.58303795319740522457E+0002  3.58303795319740522457E+0002  3.58303795319740522457E+0002  2.52938375634299921602E+0002  3.39832438471275421421E+0002  7.32460115066003722079E-0005  7.32460115066003722079E-0005  7.32460115066003722079E-0005  7.32597195930097237499E-0005  7.31774943281098649958E-0005
 2.78082191780821917811E+0001  2.42098743474108898544E+0001  2.42098743474108898544E+0001  2.42098743474108898544E+0001  2.79918251729991147347E+0002  3.50869416621681195545E+0002  7.32401587852837140162E-0005  7.32401587852837140162E-0005  7.32401587852837140162E-0005  7.32538655623703245810E-0005  7.31716483409897194364E-0005
 2.78356164383561643840E+0001  5.01396232424831639445E+0001  5.01396232424831639445E+0001  5.01396232424831639445E+0001  3.06930819674696304999E+0002  1.91509998893281642148E+0000  7.32280336885396573441E-0005  7.32280336885396573441E-0005  7.32280336885396573441E-0005  7.32417377629719474828E-0005  7.31595370881737131049E-0005
 2.78630136986301369870E+0001  7.61477023843655697749E+0001  7.61477023843655697749E+0001  7.61477023843655697749E+0001  3.34182885362225129133E+0002  1.25522601866973830152E+0001  7.32209572268800031579E-0005  7.32209572268800031579E-0005  7.32209572268800031579E-0005  7.32346596781735296879E-0005  7.31524692109794930777E-0005
 2.78904109589041095882E+0001  1.02004247662936576087E+0002  1.02004247662936576087E+0002  1.02004247662936576087E+0002  1.19622534895578733780E+0000  2.33369209412976685077E+0001  7.32150309648085174943E-0005  7.32150309648085174943E-0005  7.32150309648085174943E-0005  7.32287320503163346991E-0005  7.31465502097058756423E-0005
 2.79178082191780821911E+0001  1.27896430193032626062E+0002  1.27896430193032626062E+0002  1.27896430193032626062E+0002  2.79392929757690645972E+0001  3.46972645665357102285E+0001  7.32195777994588816543E-0005  7.32195777994588816543E-0005  7.32195777994588816543E-0005  7.32332797937075348635E-0005  7.31510930044049352989E-0005
 2.79452054794520547941E+0001  1.53887983082426098219E+0002  1.53887983082426098219E+0002  1.53887983082426098219E+0002  5.47088751502547182524E+0001  4.62732902261205354087E+0001  7.32254164294819057814E-0005  7.32254164294819057814E-0005  7.32254164294819057814E-0005  7.32391195819341886677E-0005  7.31569265429668374242E-0005
 2.79726027397260273970E+0001  1.79750373955039449120E+0002  1.79750373955039449120E+0002  1.79750373955039449120E+0002  8.13570203705456814272E+0001  5.69474901409223376383E+0001  7.32380138653329599910E-0005  7.32380138653329599910E-0005  7.32380138653329599910E-0005  7.32517196691061024067E-0005  7.31695113183585213021E-0005
 2.80000000000000000000E+0001  2.05665381465242350603E+0002  2.05665381465242350603E+0002  2.05665381465242350603E+0002  1.07880048516331358312E+0002  6.40489391927826748480E+0001  7.32441200304819309228E-0005  7.32441200304819309228E-0005  7.32441200304819309228E-0005  7.32578270969834499652E-0005  7.31756115939886756454E-0005
