t	F1	F2	F3	F4	F5	dF1	dF2	dF3	dF4	dF5
 9.42465753424657534231E+0000  3.45028114612042578535E+0002  3.45028114612042578535E+0002  3.45028114612042578535E+0002  2.93504257592658753494E+0001  1.12386661550542726808E+0002  7.34388298304076336564E-0005  7.34388298304076336564E-0005  7.34388298304076336564E-0005  7.34525353162993315659E-0005  7.33703330265218477396E-0005
 9.45205479452054794526E+0000  2.17609628192822286107E+0001  2.17609628192822286107E+0001  2.17609628192822286107E+0001  6.60263487522492047571E+0001  1.39487384505613290817E+0002  7.34369082939933123674E-0005  7.34369082939933123674E-0005  7.34369082939933123674E-0005  7.34506134603443151537E-0005  7.33684124873383298958E-0005
 9.47945205479452054822E+0000  5.84992135149438848979E+0001  5.84992135149438848979E+0001  5.84992135149438848979E+0001  1.02850713999227045936E+0002  1.66086477869758354975E+0002  7.34425780072618737867E-0005  7.34425780072618737867E-0005  7.34425780072618737867E-0005  7.34562844890010570215E-0005  7.33740751596924739646E-0005
 9.50684931506849315030E+0000  9.52586605337590825796E+0001  9.52586605337590825796E+0001  9.52586605337590825796E+0001  1.39961806959200980305E+0002  1.92154996360901538968E+0002  7.34505195405263545894E-0005  7.34505195405263545894E-0005  7.34505195405263545894E-0005  7.34642278441487440031E-0005  7.33820070577683803805E-0005
 9.53424657534246575326E+0000  1.32038165504127951846E+0002  1.32038165504127951846E+0002  1.32038165504127951846E+0002  1.77079171209848320670E+0002  2.18381572649288220003E+0002  7.34623410238308263020E-0005  7.34623410238308263020E-0005  7.34623410238308263020E-0005  7.34760520156060933007E-0005  7.33938144621155335823E-0005
 9.56164383561643835621E+0000  1.68846351748196344233E+0002  1.68846351748196344233E+0002  1.68846351748196344233E+0002  2.14205688460471797493E+0002  2.44745508446212357109E+0002  7.34665746306594095715E-0005  7.34665746306594095715E-0005  7.34665746306594095715E-0005  7.34802866253319362371E-0005  7.33980425850703089177E-0005
 9.58904109589041095917E+0000  2.05645979527073992865E+0002  2.05645979527073992865E+0002  2.05645979527073992865E+0002  2.51474881696886597343E+0002  2.71505236377157884275E+0002  7.34674076150240333131E-0005  7.34674076150240333131E-0005  7.34674076150240333131E-0005  7.34811198413366792321E-0005  7.33988741129514470065E-0005
 9.61643835616438356125E+0000  2.42315097491868749427E+0002  2.42315097491868749427E+0002  2.42315097491868749427E+0002  2.88703571915614002924E+0002  2.98752539905295694228E+0002  7.34549455843748831452E-0005  7.34549455843748831452E-0005  7.34549455843748831452E-0005  7.34686551467182510926E-0005  7.33864250548620012738E-0005
 9.64383561643835616421E+0000  2.78825908484879529975E+0002  2.78825908484879529975E+0002  2.78825908484879529975E+0002  3.25729613525140004160E+0002  3.28097677249795195903E+0002  7.34435667837176397076E-0005  7.34435667837176397076E-0005  7.34435667837176397076E-0005  7.34572739179248531639E-0005  7.33750580537498981419E-0005
 9.67123287671232876716E+0000  3.15168788037012585684E+0002  3.15168788037012585684E+0002  3.15168788037012585684E+0002  2.51404388061563434354E+0000  5.99517470127594291661E+0000  7.34266589027948823890E-0005  7.34266589027948823890E-0005  7.34266589027948823890E-0005  7.34403623849758231073E-0005  7.33581681932012994963E-0005
 9.69863013698630137011E+0000  3.51395697842704830161E+0002  3.51395697842704830161E+0002  3.51395697842704830161E+0002  3.93323609140484966376E+0001  1.87036949973377917708E+0002  7.34225537450664786992E-0005  7.34225537450664786992E-0005  7.34225537450664786992E-0005  7.34362563607497055661E-0005  7.33540671890368492082E-0005
 9.72602739726027397220E+0000  2.76064992818689226017E+0001  2.76064992818689226017E+0001  2.76064992818689226017E+0001  7.62012748644305294640E+0001  8.18809474085861827442E+0000  7.34238511904675203327E-0005  7.34238511904675203327E-0005  7.34238511904675203327E-0005  7.34375541353701425524E-0005  7.33553627125928417976E-0005
 9.75342465753424657515E+0000  6.38556009092330433899E+0001  6.38556009092330433899E+0001  6.38556009092330433899E+0001  1.12903835824016453605E+0002  4.54460433364601698487E+0001  7.34376592465450527175E-0005  7.34376592465450527175E-0005  7.34376592465450527175E-0005  7.34513652647746910154E-0005  7.33691550518381734633E-0005
 9.78082191780821917811E+0000  1.00195454606909701706E+0002  1.00195454606909701706E+0002  1.00195454606909701706E+0002  1.49617715775651924232E+0002  7.46977672943200807915E+0001  7.34482972446688721775E-0005  7.34482972446688721775E-0005  7.34482972446688721775E-0005  7.34620056250198091190E-0005  7.33797810049027753496E-0005
 9.80821917808219178106E+0000  1.36548946518310451395E+0002  1.36548946518310451395E+0002  1.36548946518310451395E+0002  1.86395168565478991637E+0002  1.01452372791612128268E+0002  7.34572100282623793910E-0005  7.34572100282623793910E-0005  7.34572100282623793910E-0005  7.34709204072570898622E-0005  7.33886834822519446766E-0005
 9.83561643835616438315E+0000  1.72890501590514795160E+0002  1.72890501590514795160E+0002  1.72890501590514795160E+0002  2.23108650530486887900E+0002  1.27172380349940691145E+0002  7.34579784817024150315E-0005  7.34579784817024150315E-0005  7.34579784817024150315E-0005  7.34716891221632641916E-0005  7.33894500663535239473E-0005
 9.86301369863013698610E+0000  2.09223738871022510846E+0002  2.09223738871022510846E+0002  2.09223738871022510846E+0002  2.59691957043506174291E+0002  1.52706629479891839121E+0002  7.34557771623104299151E-0005  7.34557771623104299151E-0005  7.34557771623104299151E-0005  7.34694874151889461200E-0005  7.33872501255285919949E-0005
 9.89041095890410958905E+0000  2.45529615220356295574E+0002  2.45529615220356295574E+0002  2.45529615220356295574E+0002  2.96299368518258840310E+0002  1.77782999361545349104E+0002  7.34473207301993894161E-0005  7.34473207301993894161E-0005  7.34473207301993894161E-0005  7.34610292314492351879E-0005  7.33788018802685828711E-0005
 9.91780821917808219201E+0000  2.81820224911438674570E+0002  2.81820224911438674570E+0002  2.81820224911438674570E+0002  3.33090905682533678922E+0002  2.01770614461137837978E+0002  7.34371313069534231728E-0005  7.34371313069534231728E-0005  7.34371313069534231728E-0005  7.34508377031428412441E-0005  7.33686222618747033856E-0005
 9.94520547945205479409E+0000  3.18110818639933900981E+0002  3.18110818639933900981E+0002  3.18110818639933900981E+0002  9.91973295475942542718E+0000  2.25608056871665597756E+0002  7.34303061536382800956E-0005  7.34303061536382800956E-0005  7.34303061536382800956E-0005  7.34440111990765032388E-0005  7.33618030246227841512E-0005
 9.97260273972602739705E+0000  3.54404275616017314043E+0002  3.54404275616017314043E+0002  3.54404275616017314043E+0002  4.67148703801320505612E+0001  2.49542475980810005892E+0002  7.34266273293825923881E-0005  7.34266273293825923881E-0005  7.34266273293825923881E-0005  7.34403317121250523922E-0005  7.33581266701404739431E-0005
 1.00000000000000000000E+0001  3.07145621309894475796E+0001  3.07145621309894475796E+0001  3.07145621309894475796E+0001  8.37868969141755703528E+0001  2.72520663183333551854E+0002  7.34315433435403635377E-0005  7.34315433435403635377E-0005  7.34315433435403635377E-0005  7.34452489184625464328E-0005  7.33630360103550009424E-0005
 1.00273972602739726030E+0001  6.70589019557974990449E+0001  6.70589019557974990449E+0001  6.70589019557974990449E+0001  1.21164447852186930636E+0002  2.94586475557812004056E+0002  7.34382042226019195995E-0005  7.34382042226019195995E-0005  7.34382042226019195995E-0005  7.34519113682300150586E-0005  7.33696883380490050997E-0005
 1.00547945205479452059E+0001  1.03419395646004655322E+0002  1.03419395646004655322E+0002  1.03419395646004655322E+0002  1.58457888532249696403E+0002  3.16856321031271277011E+0002  7.34493153319478605451E-0005  7.34493153319478605451E-0005  7.34493153319478605451E-0005  7.34630250236460790803E-0005  7.33807859986301979033E-0005
 1.00821917808219178080E+0001  1.39817482060342275857E+0002  1.39817482060342275857E+0002  1.39817482060342275857E+0002  1.95665996845002433252E+0002  3.39613158137863020342E+0002  7.34562971119092418897E-0005  7.34562971119092418897E-0005  7.34562971119092418897E-0005  7.34700084006423047625E-0005  7.33877593596394974432E-0005
 1.01095890410958904109E+0001  1.76338187341694363583E+0002  1.76338187341694363583E+0002  1.76338187341694363583E+0002  2.33076550618693345257E+0002  2.31390441452636682739E+0000  7.34632699239080784621E-0005  7.34632699239080784621E-0005  7.34632699239080784621E-0005  7.34769827762285375662E-0005  7.33947241095294421243E-0005
 1.01369863013698630139E+0001  2.13026155237916627189E+0002  2.13026155237916627189E+0002  2.13026155237916627189E+0002  2.70579685734199949870E+0002  2.54891092878014425219E+0001  7.34625228692623349167E-0005  7.34625228692623349167E-0005  7.34625228692623349167E-0005  7.34762356169725027522E-0005  7.33939772264194727112E-0005
 1.01643835616438356169E+0001  2.49869322387947441794E+0002  2.49869322387947441794E+0002  2.49869322387947441794E+0002  3.07997211468253909383E+0002  4.97966686729227215810E+0001  7.34599339369829250825E-0005  7.34599339369829250825E-0005  7.34599339369829250825E-0005  7.34736461667031124710E-0005  7.33913905991912575584E-0005
 1.01917808219178082189E+0001  2.86756174701297916807E+0002  2.86756174701297916807E+0002  2.86756174701297916807E+0002  3.45324497801657700036E+0002  7.45323508562098104649E+0001  7.34497140814597207339E-0005  7.34497140814597207339E-0005  7.34497140814597207339E-0005  7.34634241056670974440E-0005  7.33811816122929522003E-0005
 1.02191780821917808219E+0001  3.23704977273707260377E+0002  3.23704977273707260377E+0002  3.23704977273707260377E+0002  2.27750570172376576184E+0001  9.92304247761046152934E+0001  7.34455540687363228768E-0005  7.34455540687363228768E-0005  7.34455540687363228768E-0005  7.34592632159058972295E-0005  7.33770257960312746109E-0005
 1.02465753424657534248E+0001  6.96778850421584124489E-0001  6.96778850421584124489E-0001  6.96778850421584124489E-0001  6.01244640030126521572E+0001  1.24596278430047291717E+0002  7.34418344041685446403E-0005  7.34418344041685446403E-0005  7.34418344041685446403E-0005  7.34555427798826632981E-0005  7.33733097436515654025E-0005
 1.02739726027397260278E+0001  3.76851703263003672897E+0001  3.76851703263003672897E+0001  3.76851703263003672897E+0001  9.69991870979206783424E+0001  1.51231336274822183025E+0002  7.34478374022940161703E-0005  7.34478374022940161703E-0005  7.34478374022940161703E-0005  7.34615471350734782576E-0005  7.33793056794279300984E-0005
 1.03013698630136986299E+0001  7.46954711185892397049E+0001  7.46954711185892397049E+0001  7.46954711185892397049E+0001  1.33746103614073814370E+0002  1.78265208349288045500E+0002  7.34534202998714694220E-0005  7.34534202998714694220E-0005  7.34534202998714694220E-0005  7.34671312930273311975E-0005  7.33848820281927053484E-0005
 1.03287671232876712328E+0001  1.11756619557121139590E+0002  1.11756619557121139590E+0002  1.11756619557121139590E+0002  1.70711414316404010885E+0002  2.05096782902670742063E+0002  7.34638352734868709121E-0005  7.34638352734868709121E-0005  7.34638352734868709121E-0005  7.34775485951953630560E-0005  7.33952850356419907243E-0005
 1.03561643835616438358E+0001  1.48852155125258039242E+0002  1.48852155125258039242E+0002  1.48852155125258039242E+0002  2.07547977786305258049E+0002  2.32617756711003220257E+0002  7.34683539266574054326E-0005  7.34683539266574054326E-0005  7.34683539266574054326E-0005  7.34820683200364911197E-0005  7.33997978219365199753E-0005
 1.03835616438356164387E+0001  1.85968055715782668025E+0002  1.85968055715782668025E+0002  1.85968055715782668025E+0002  2.44223298565049392161E+0002  2.60678774272951900820E+0002  7.34715772086472035882E-0005  7.34715772086472035882E-0005  7.34715772086472035882E-0005  7.34852923834636594765E-0005  7.34030167321763169366E-0005
 1.04109589041095890408E+0001  2.23075302001472848185E+0002  2.23075302001472848185E+0002  2.23075302001472848185E+0002  2.81081950933949153565E+0002  2.88453369305682851637E+0002  7.34701964187279054098E-0005  7.34701964187279054098E-0005  7.34701964187279054098E-0005  7.34839113618720015223E-0005  7.34016366807854674504E-0005
 1.04383561643835616438E+0001  2.60158694706434887228E+0002  2.60158694706434887228E+0002  2.60158694706434887228E+0002  3.18072346102137187479E+0002  3.15943376752007707070E+0002  7.34622273969247271763E-0005  7.34622273969247271763E-0005  7.34622273969247271763E-0005  7.34759406948787214759E-0005  7.33936753121815442493E-0005
 1.04657534246575342467E+0001  2.97214274528514484031E+0002  2.97214274528514484031E+0002  2.97214274528514484031E+0002  3.54982851479251848154E+0002  3.43616212272271294437E+0002  7.34537786299198990088E-0005  7.34537786299198990088E-0005  7.34537786299198990088E-0005  7.34674901854029191477E-0005  7.33852346405457559983E-0005
 1.04931506849315068497E+0001  3.34237269376692847700E+0002  3.34237269376692847700E+0002  3.34237269376692847700E+0002  3.18968868068367173985E+0001  1.12696156976229710043E+0001  7.34443886815724131092E-0005  7.34443886815724131092E-0005  7.34443886815724131092E-0005  7.34580982750640239124E-0005  7.33758539699919388148E-0005
 1.05205479452054794518E+0001  1.12358735763545526101E+0001  1.12358735763545526101E+0001  1.12358735763545526101E+0001  6.91466060041664811603E+0001  3.78815080252851756511E+0001  7.34420089593281053455E-0005  7.34420089593281053455E-0005  7.34420089593281053455E-0005  7.34557181171955890903E-0005  7.33734759212861453042E-0005
 1.05479452054794520547E+0001  4.82438573479266464075E+0001  4.82438573479266464075E+0001  4.82438573479266464075E+0001  1.06693139138854564602E+0002  6.36359634585868151682E+0001  7.34440220583805514234E-0005  7.34440220583805514234E-0005  7.34440220583805514234E-0005  7.34577317388926223318E-0005  7.33754859085874263823E-0005
 1.05753424657534246577E+0001  8.52621635003281609089E+0001  8.52621635003281609089E+0001  8.52621635003281609089E+0001  1.44111287108761219916E+0002  8.95802323007230094087E+0001  7.34547827090819908689E-0005  7.34547827090819908689E-0005  7.34547827090819908689E-0005  7.34684948162660247793E-0005  7.33862339654929851531E-0005
 1.06027397260273972606E+0001  1.22183024192504364920E+0002  1.22183024192504364920E+0002  1.22183024192504364920E+0002  1.81384779818175308666E+0002  1.15742574620053316904E+0002  7.34584878947155080275E-0005  7.34584878947155080275E-0005  7.34584878947155080275E-0005  7.34722008525465426809E-0005  7.33899346491465280376E-0005
 1.06301369863013698627E+0001  1.58887908245294804652E+0002  1.58887908245294804652E+0002  1.58887908245294804652E+0002  2.18742602549353744895E+0002  1.41051835990577388802E+0002  7.34632584873122564228E-0005  7.34632584873122564228E-0005  7.34632584873122564228E-0005  7.34769725160877690797E-0005  7.33946997128945027649E-0005
 1.06575342465753424657E+0001  1.95344670119706463454E+0002  1.95344670119706463454E+0002  1.95344670119706463454E+0002  2.55787412696784021274E+0002  1.66377908859495397917E+0002  7.34559319691110296293E-0005  7.34559319691110296293E-0005  7.34559319691110296293E-0005  7.34696444442092683780E-0005  7.33873806839943254255E-0005
 1.06849315068493150686E+0001  2.31565244973406525242E+0002  2.31565244973406525242E+0002  2.31565244973406525242E+0002  2.92415894699430942205E+0002  1.92387718927819968723E+0002  7.34495765793611676388E-0005  7.34495765793611676388E-0005  7.34495765793611676388E-0005  7.34632877023583393881E-0005  7.33810318393731796057E-0005
